,mcg,gvh,lip,chg,aac,alm1,alm2,class
1110,0.667663074643451,0.39395186780620733,0.48,0.5,0.6999197796770121,0.6879037356124146,0.7299197796770122,im
1111,0.5468950014031365,0.463790002806273,0.48,0.5,0.5755889974743542,0.7713060039287822,0.7931690030869004,im
1112,0.6620150459991263,0.5234511005028395,0.48,0.5,0.5884887155006553,0.6700752299956316,0.6685639454962868,im
1113,0.45101734618659206,0.5226653408680022,0.48,0.5,0.5194506684395299,0.7316479946814102,0.7665106617912927,im
1114,0.4912442968893409,0.5770173741231805,0.48,0.5,0.5253110742223353,0.7570494032098137,0.7870494032098138,im
1115,0.31267510395678294,0.5002411085559939,0.48,0.5,0.6504822171119878,0.8765786605343854,0.882433995400789,im
1116,0.3727197882642455,0.5202092144818651,0.48,0.5,0.6153661253432638,0.7553661253432639,0.7456799470660614,im
1117,0.5188468397863921,0.40584365032947123,0.48,0.5,0.5366253986821151,0.7781888953874029,0.7832507973642302,im
1118,0.5813589743135095,0.49152680650614067,0.9706262625546209,0.5,0.5383053613012282,0.77,0.7994351204337428,im
1119,0.47594173869350187,0.5363284782244585,0.48,0.5,0.584508622836432,0.7147178981016548,0.7520609416527377,im
1120,0.7139606480310423,0.5385560177924629,0.48,0.5,0.6131291664558763,0.7072865743317067,0.7420787039379152,im
1121,0.4276962365987138,0.46,0.48,0.5,0.5016911290203858,0.7970772177449036,0.8213848118299357,im
1122,0.5775512049027631,0.5019309546004251,0.48,0.5,0.43789643190063765,0.7440345226997874,0.7780258920248406,im
1123,0.4812143734650449,0.42471199572016854,0.48,0.5,0.5317695965761349,0.7376543948642023,0.7441152017119326,im
1124,0.15445772219549309,0.42821770402437104,0.48,0.5,0.6258413093901991,0.7095055785366877,0.7453468879268869,im
1125,0.5860818051855406,0.5162627820602408,0.48,0.5,0.5527065409951816,0.6685051128240963,0.5327065409951816,im
1126,0.2968033624388464,0.4529915939028839,0.48,0.5,0.6674789847572098,0.65,0.69,im
1127,0.8298040333764655,0.37027435327294833,0.48,0.5,0.6100489916558837,0.709960806675293,0.7399706050064698,im
1128,0.5832752318757853,0.5186637615937892,0.48,0.5,0.5386637615937893,0.6806899072496859,0.554742198561479,im
1129,0.8139453042473555,0.37982940556284356,0.48,0.5,0.607051178331147,0.7116382342604739,0.7416382342604739,im
1130,0.5627309100024052,0.43929726748617,0.48,0.5,0.56,0.8440963650036079,0.8186345449987974,im
1131,0.5374799517324823,0.4491243425463515,0.48,0.5,0.6141911701047439,0.7066310253021908,0.7441377080580299,im
1132,0.5892453451207078,0.40960549637826765,0.48,0.5,0.5483876331488978,0.6416123668511021,0.6868096186619683,im
1133,0.5049460203771213,0.5645593775851665,0.48,0.5,0.6971403470194846,0.6198920407542425,0.6684082346411062,im
1134,0.3779609850121801,0.46925162562449246,0.48,0.5,0.505509753746955,0.6989804925060901,0.7282321181305825,im
1135,0.4829108440756029,0.47,0.48,0.5,0.5029108440756028,0.7725456493417336,0.7962728246708669,im
1136,0.7492871480798842,0.47837851427389516,0.48,0.5,0.5114006025877323,0.7065110441569186,0.74,im
1137,0.5050398360359636,0.4990079672071927,0.48,0.5,0.5486772896095903,0.6754960163964037,0.6909920327928073,im
1138,0.4016644438159422,0.46832221907971083,0.48,0.5,0.5258322219079711,0.7374966657239133,0.7674966657239133,im
1139,0.3074067037636458,0.51,0.48,0.5,0.5472309318622149,0.6382639221282456,0.6817144367291995,im
1140,0.31,0.46493610974345956,0.48,0.5,0.5290921280340362,0.810780091452883,0.8324680548717297,im
1141,0.6282008811655141,0.5143929506758875,0.48,0.5,0.5783057275758414,0.8517991188344859,0.8617991188344859,im
1142,0.4512464607398023,0.5034183183214256,0.48,0.5,0.4835788502704163,0.7719169026173466,0.7272521235561186,im
1143,0.23150647040506145,0.4723848930897588,0.48,0.5,0.5082007220333727,0.808368342112772,0.7959834490230132,im
1144,0.7347486157060289,0.45890129200770635,0.48,0.5,0.6735009228626474,0.7354003691450589,0.7654003691450589,im
1145,0.7216371486329803,0.5861503215244785,0.48,0.5,0.6269468675393647,0.6903982730074432,0.7267257027340391,im
1146,0.6320890390233221,0.5319936400697627,0.48,0.5,0.5959809202092881,0.6799364006976271,0.6859173209069152,im
1147,0.5068683582581072,0.49235758696227666,0.48,0.5,0.43811393043017866,0.8029626617365982,0.4565303982475182,im
1148,0.42675725627165056,0.4678019350057735,0.48,0.5,0.4267300793901554,0.7610718556156181,0.2790368519103626,im
1149,0.2350673395268602,0.5678034441459493,0.48,0.5,0.39238919237369607,0.7470712588612657,0.6095567694947844,im
1150,0.4418164771903458,0.4149671147630949,0.48,0.5,0.5433917959767203,0.628315063757275,0.5935014134330708,im
1151,0.5761708637353233,0.46397152271077946,0.48,0.5,0.44761708637353237,0.7941139091568823,0.7910790774343615,im
1152,0.2703521177274446,0.5001909228686716,0.48,0.5,0.24907511366654067,0.4905430405961162,0.44076369147468636,im
1153,0.49765359240900897,0.43804061067837824,0.48,0.5,0.5360135368927927,0.7867198889675676,0.8017997224189191,im
1154,0.2030782924407618,0.4950694242183981,0.48,0.5,0.4488655856743856,0.7257636664023794,0.34180502967835125,im
