,mcg,gvh,lip,chg,aac,alm1,alm2,class
1114,0.49996076449381005,0.5836399305005627,0.48,0.5,0.5040998262514068,0.4836399305005627,0.5440998262514068,pp
1115,0.6611005192452768,0.7088994807547232,0.48,0.5,0.4155025962263838,0.4944974037736162,0.34779896150944645,pp
1116,0.6677206483745807,0.8213967581270971,0.48,0.5,0.27051416462877476,0.41772064837458056,0.2750728678796136,pp
1117,0.3071867663412123,0.39,0.48,0.5,0.5257289221137375,0.33125293463515076,0.42271077886262565,pp
1118,0.6572794093631003,0.5736397046815501,0.48,0.5,0.4681801476592249,0.4645404429776748,0.5118198523407751,pp
1119,0.5927853883348732,0.6086073058325634,0.48,0.5,0.4227853883348731,0.41582191749769026,0.3713926941674366,pp
1120,0.7594438295575048,0.7303476065265595,0.48,0.5,0.4399304786946881,0.39034760652655953,0.3902085639159357,pp
1121,0.6993551618453461,0.795322419077327,0.48,0.5,0.5595701078968973,0.4997850539484487,0.26914021579379477,pp
1122,0.6958258899685121,0.6266964401259512,0.48,0.5,0.5892187702204146,0.5033035598740488,0.4216517799370244,pp
1123,0.7088946094764634,0.8488946094764634,0.48,0.5,0.18776862483765844,0.5211259846388051,0.2188843124188292,pp
1124,0.29359596102001045,0.39,0.48,0.5,0.5211986536733368,0.38561615591995807,0.4680134632666317,pp
1125,0.7097430897157824,0.7901284551421088,0.48,0.5,0.5664953931438549,0.5032476965719275,0.2829907862877098,pp
1126,0.5922836118434992,0.6122836118434992,0.48,0.5,0.41828729111737556,0.4211418059217496,0.3688581940782504,pp
1127,0.6967679706797923,0.6238398533989622,0.48,0.5,0.4667679706797924,0.48737579475854714,0.48616014660103773,pp
1128,0.6348120937825663,0.8503758124348673,0.48,0.5,0.38037581243486734,0.4603758124348673,0.36887256269539803,pp
1129,0.5951509479447589,0.5821811375337107,0.48,0.5,0.4370301895889518,0.3840603791779036,0.35624151671161425,pp
1130,0.6336362960237929,0.7927274079524141,0.48,0.5,0.47454518409517177,0.3281814801189647,0.3227266642141364,pp
1131,0.6397178208272096,0.8445148667646463,0.48,0.5,0.3694356416544192,0.4516930750367424,0.40253961255511356,pp
1132,0.6515021082023156,0.5707510541011578,0.48,0.5,0.4696244729494211,0.46887341884826333,0.5103755270505789,pp
1133,0.6674821770417464,0.8225891147912683,0.48,0.5,0.27266040662428276,0.41748217704174634,0.27769605254079005,pp
1134,0.6900550298821523,0.7646973356481623,0.48,0.5,0.4001100597643046,0.7455227838804468,0.7057979332912082,pp
1135,0.7069033859201553,0.5630087830981677,0.48,0.5,0.4760175661963354,0.6860175661963354,0.26991216901832304,pp
1136,0.64,0.7029095703373519,0.48,0.5,0.4672127604498026,0.41145478516867595,0.19284840494377467,pp
1137,0.672213216841272,0.808893391579364,0.48,0.5,0.5414754778941814,0.49073773894709066,0.23295095578836264,pp
1138,0.6639043566602011,0.8404782166989948,0.48,0.5,0.3048607900581907,0.41390435666020103,0.3170520767377886,pp
1139,0.6601607413937317,0.6798392586062683,0.48,0.5,0.6150803706968658,0.44021432185830894,0.40005358046457723,pp
1140,0.7558816999000009,0.7325739375624994,0.48,0.5,0.4394852124875001,0.3925739375624995,0.3915443625374997,pp
1141,0.6327864646423661,0.8544270707152678,0.48,0.5,0.38442707071526777,0.46442707071526773,0.3567187878541967,pp
1142,0.7344959531579992,0.7473387291226676,0.48,0.5,0.3164213879823342,0.5410080936840016,0.5236693645613338,pp
1143,0.6828131432799908,0.6719780945333487,0.48,0.5,0.41,0.5,0.2739561890666972,pp
